0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,-0.048
0,0,-0.096
0,0,-0.096
0,0,-0.096
0,0,-0.096
0,0,-0.096
0,0,-0.096
0,0,-0.096
0,0,-0.143999999
0,0,-0.191999999
0,0,-0.191999999
0,0,-0.191999999
0,0,-0.191999999
0,0,-0.239999999
0,0,-0.239999999
0,0,-0.239999999
0,0,-0.239999999
0,0,-0.287999999
0,0,-0.287999999
0,0,-0.239999999
0,0,-0.287999999
0,0,-0.287999999
0,0,-0.287999999
0,0,-0.287999999
0,0,-0.335999999
0,0,-0.335999999
0,0,-0.335999999
0,0,-0.335999999
0,0,-0.335999999
0,0,-0.335999999
0,0,-0.335999999
0,0,-0.335999999
0,0,-0.335999999
0,0,-0.335999999
0,0,-0.335999999
0,0,-0.335999999
0,0,-0.335999999
0,0,-0.335999999
0,0,-0.335999999
0,0,-0.335999999
0,0,-0.335999999
0,0,-0.335999999
0,0,-0.335999999
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.09525,0,0
0.1905,0,0
0.238125,0,0
0.238125,0,0
0.28575,0,0
0.28575,0,0
0.333375,0,0
0.333375,0,0
0.333375,0,0
0.333375,0,0
0.381,0,0
0.428625,0,0
0.428625,0,0
0.428625,0,0
0.428625,0,0
0.428625,0,0
0.428625,0,0
0.428625,0,0
0.428625,0,0
0.428625,0,0
0.428625,0,0
0.428625,0,0
0.238125,0,0
0.238125,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
-0.048,0,0
-0.239999999,0,0
-0.239999999,0,0
-0.191999999,0,0
-0.191999999,0,0
-0.239999999,0,0
-0.335999999,0,0
-0.479999998,0,0
-1.44000004,0,0.09525
-1.007999974,0,0.09525
-0.959999996,0,0.047625
-0.335999999,0,0.09525
-0.287999999,0,0.047625
-0.143999999,0,0.047625
0,0,0
-0.048,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,-0.0494739,0
0,-0.07421085,0
0,-0.222632561,0
0,-0.222632561,0
0,-0.395791199,0
0,-0.544212922,0
0,-0.544212922,0
0,-0.593686798,0
0,-0.593686798,0
0,-0.618423737,0
0,-0.593686798,0
0,-0.618423737,0
0,-0.717371536,0
0,-1.014214936,0
0,-0.989477997,0
0,-0.989477997,0
0,-0.989477997,0
0,-0.989477997,0
0,-0.989477997,0
0,-0.989477997,0
0,-0.989477997,0
0,-0.989477997,0
0,-0.989477997,0
0,-0.989477997,0
0,-0.56894986,0
0,-0.07421085,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
