0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0.142875,0,0
0.142875,0,0
0.238125,0,0
0.1905,0,0
0.238125,0,0
0.1905,0,0
0.238125,0,0
0.238125,0,0
0.238125,0,0
0.238125,0,0
0.238125,0,0
0.238125,0,0
0.238125,0,0
0.28575,0,0
0.28575,0,0
0.28575,0,0
0.333375,0,0
0.28575,0,0
0.28575,0,0
0.28575,0,0
0.28575,0,0
0.28575,0,0
0.28575,0,0
0.28575,0,0
0.28575,0,0
0.28575,0,0
0.28575,0,0
0.28575,0,0
0.28575,0,0
0.28575,0,0
0.28575,0,0
0.28575,0,0
0.28575,0,0
0.333375,0,0
0.28575,0,0
0.28575,0,0
0.28575,0,0
0.333375,0,0
0.333375,0,0
0.28575,0,0
0.333375,0,0
0.333375,0,0
0.333375,0,0
0.333375,0,0
0.333375,0,0
0.333375,0,0
0.333375,0,0
0.333375,0,0
0.333375,0,0
0.333375,0,0
0.333375,0,0
0.381,0,0
0.381,0,0
0.381,0,0
0.428625,0,0
0.428625,0,0
0.428625,0,0
0.428625,0,0
0.381,0,0
0.381,0,0
0.381,0,0
0.381,0,0
0.381,0,0
0.381,0,0
0.381,0,0
0.381,0,0
0.381,0,0
0.381,0,0
0.381,0,0
0.381,0,0
0.381,0,0
0.381,0,0
0.333375,0,0
0.333375,0,0
0.333375,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
0,0,0
